crop_id,location_id,season,transplant,harvest,avg_temp_c,avg_humidity,production
crop:jambura,loc:district:kushtia,Kharif 1,April,May to June,27.5,80.0,1745
crop:jambura,loc:district:lakshmipur,Kharif 1,April,May to June,27.5,80.0,552
crop:jambura,loc:district:lalmonirhat,Kharif 1,April,May to June,27.5,80.0,642
crop:jambura,loc:district:madaripur,Kharif 1,April,May to June,27.5,80.0,479
crop:jambura,loc:district:magura,Kharif 1,April,May to June,27.5,80.0,1615
crop:jambura,loc:district:manikganj,Kharif 1,April,May to June,27.5,80.0,709
crop:jambura,loc:district:meherpur,Kharif 1,April,May to June,27.5,80.0,703
crop:jambura,loc:district:moulvibazar,Kharif 1,April,May to June,27.5,80.0,3774
crop:jambura,loc:district:munshiganj,Kharif 1,April,May to June,27.5,80.0,158
crop:jambura,loc:district:mymensingh,Kharif 1,April,May to June,27.5,80.0,3998
crop:jambura,loc:district:naogaon,Kharif 1,April,May to June,27.5,80.0,637
crop:jambura,loc:district:narail,Kharif 1,April,May to June,27.5,80.0,1316
crop:jambura,loc:district:narayanganj,Kharif 1,April,May to June,27.5,80.0,140
crop:jambura,loc:district:narsingdi,Kharif 1,April,May to June,27.5,80.0,891
crop:jambura,loc:district:natore,Kharif 1,April,May to June,27.5,80.0,3424
crop:jambura,loc:district:netrokona,Kharif 1,April,May to June,27.5,80.0,1495
crop:jambura,loc:district:nilphamari,Kharif 1,April,May to June,27.5,80.0,1496
crop:jambura,loc:district:noakhali,Kharif 1,April,May to June,27.5,80.0,293
crop:jambura,loc:district:pabna,Kharif 1,April,May to June,27.5,80.0,606
crop:jambura,loc:district:panchagar,Kharif 1,April,May to June,27.5,80.0,1580
crop:jambura,loc:district:patuakhali,Kharif 1,April,May to June,27.5,80.0,224
crop:jambura,loc:district:pirojpur,Kharif 1,April,May to June,27.5,80.0,840
crop:jambura,loc:district:rajbari,Kharif 1,April,May to June,27.5,80.0,1323
crop:jambura,loc:district:rajshahi,Kharif 1,April,May to June,27.5,80.0,1352
crop:jambura,loc:district:rangamati,Kharif 1,April,May to June,27.5,80.0,2811
crop:jambura,loc:district:rangpur,Kharif 1,April,May to June,27.5,80.0,1301
crop:jambura,loc:district:satkhira,Kharif 1,April,May to June,27.5,80.0,813
crop:jambura,loc:district:shariatpur,Kharif 1,April,May to June,27.5,80.0,1059
crop:jambura,loc:district:sherpur,Kharif 1,April,May to June,27.5,80.0,539
crop:jambura,loc:district:sirajganj,Kharif 1,April,May to June,27.5,80.0,648
crop:jambura,loc:district:sunamganj,Kharif 1,April,May to June,27.5,80.0,3118
crop:jambura,loc:district:sylhet,Kharif 1,April,May to June,27.5,80.0,422
crop:jambura,loc:district:tangail,Kharif 1,April,May to June,27.5,80.0,1901
crop:jambura,loc:district:thakurgaon,Kharif 1,April,May to June,27.5,80.0,503
crop:jamrul,loc:district:bagerhat,Kharif 2,June,June to September,30.0,80.0,302
crop:jamrul,loc:district:bandarban,Kharif 2,June,June to September,30.0,80.0,0
crop:jamrul,loc:district:barguna,Kharif 2,June,June to September,30.0,80.0,320
crop:jamrul,loc:district:barishal,Kharif 2,June,June to September,30.0,80.0,941
crop:jamrul,loc:district:bhola,Kharif 2,June,June to September,30.0,80.0,201
crop:jamrul,loc:district:bogura,Kharif 2,June,June to September,30.0,80.0,40
crop:jamrul,loc:district:brahmanbaria,Kharif 2,June,June to September,30.0,80.0,26
crop:jamrul,loc:district:chandpur,Kharif 2,June,June to September,30.0,80.0,163
crop:jamrul,loc:district:chapai-nawabganj,Kharif 2,June,June to September,30.0,80.0,3
crop:jamrul,loc:district:chattogram,Kharif 2,June,June to September,30.0,80.0,230
crop:jamrul,loc:district:chuadanga,Kharif 2,June,June to September,30.0,80.0,39
crop:jamrul,loc:district:coxsbazar,Kharif 2,June,June to September,30.0,80.0,596
crop:jamrul,loc:district:cumilla,Kharif 2,June,June to September,30.0,80.0,296
crop:jamrul,loc:district:dhaka,Kharif 2,June,June to September,30.0,80.0,120
crop:jamrul,loc:district:dinajpur,Kharif 2,June,June to September,30.0,80.0,11
crop:jamrul,loc:district:faridpur,Kharif 2,June,June to September,30.0,80.0,348
crop:jamrul,loc:district:feni,Kharif 2,June,June to September,30.0,80.0,72
crop:jamrul,loc:district:gaibandha,Kharif 2,June,June to September,30.0,80.0,0
crop:jamrul,loc:district:gazipur,Kharif 2,June,June to September,30.0,80.0,69
crop:jamrul,loc:district:gopalganj,Kharif 2,June,June to September,30.0,80.0,588
crop:jamrul,loc:district:habiganj,Kharif 2,June,June to September,30.0,80.0,0
crop:jamrul,loc:district:jamalpur,Kharif 2,June,June to September,30.0,80.0,11
crop:jamrul,loc:district:jashore,Kharif 2,June,June to September,30.0,80.0,848
crop:jamrul,loc:district:jhallokati,Kharif 2,June,June to September,30.0,80.0,243
crop:jamrul,loc:district:jhenaidah,Kharif 2,June,June to September,30.0,80.0,731
crop:jamrul,loc:district:joypurhat,Kharif 2,June,June to September,30.0,80.0,32
crop:jamrul,loc:district:khagrachari,Kharif 2,June,June to September,30.0,80.0,26
crop:jamrul,loc:district:khulna,Kharif 2,June,June to September,30.0,80.0,579
crop:jamrul,loc:district:kishoreganj,Kharif 2,June,June to September,30.0,80.0,49
crop:jamrul,loc:district:kurigram,Kharif 2,June,June to September,30.0,80.0,17
crop:jamrul,loc:district:kushtia,Kharif 2,June,June to September,30.0,80.0,371
crop:jamrul,loc:district:lakshmipur,Kharif 2,June,June to September,30.0,80.0,42
crop:jamrul,loc:district:lalmonirhat,Kharif 2,June,June to September,30.0,80.0,7
crop:jamrul,loc:district:madaripur,Kharif 2,June,June to September,30.0,80.0,190
crop:jamrul,loc:district:magura,Kharif 2,June,June to September,30.0,80.0,1075
crop:jamrul,loc:district:manikganj,Kharif 2,June,June to September,30.0,80.0,47
crop:jamrul,loc:district:meherpur,Kharif 2,June,June to September,30.0,80.0,30
crop:jamrul,loc:district:moulvibazar,Kharif 2,June,June to September,30.0,80.0,28
crop:jamrul,loc:district:munshiganj,Kharif 2,June,June to September,30.0,80.0,27
crop:jamrul,loc:district:mymensingh,Kharif 2,June,June to September,30.0,80.0,6
crop:jamrul,loc:district:naogaon,Kharif 2,June,June to September,30.0,80.0,47
crop:jamrul,loc:district:narail,Kharif 2,June,June to September,30.0,80.0,323
crop:jamrul,loc:district:narayanganj,Kharif 2,June,June to September,30.0,80.0,125
crop:jamrul,loc:district:narsingdi,Kharif 2,June,June to September,30.0,80.0,44
crop:jamrul,loc:district:natore,Kharif 2,June,June to September,30.0,80.0,27
crop:jamrul,loc:district:netrokona,Kharif 2,June,June to September,30.0,80.0,10
crop:jamrul,loc:district:nilphamari,Kharif 2,June,June to September,30.0,80.0,18
crop:jamrul,loc:district:noakhali,Kharif 2,June,June to September,30.0,80.0,620
crop:jamrul,loc:district:pabna,Kharif 2,June,June to September,30.0,80.0,77
crop:jamrul,loc:district:panchagar,Kharif 2,June,June to September,30.0,80.0,135
crop:jamrul,loc:district:patuakhali,Kharif 2,June,June to September,30.0,80.0,650
crop:jamrul,loc:district:pirojpur,Kharif 2,June,June to September,30.0,80.0,212
crop:jamrul,loc:district:rajbari,Kharif 2,June,June to September,30.0,80.0,295
crop:jamrul,loc:district:rajshahi,Kharif 2,June,June to September,30.0,80.0,82
crop:jamrul,loc:district:rangamati,Kharif 2,June,June to September,30.0,80.0,345
crop:jamrul,loc:district:rangpur,Kharif 2,June,June to September,30.0,80.0,16
crop:jamrul,loc:district:satkhira,Kharif 2,June,June to September,30.0,80.0,444
crop:jamrul,loc:district:shariatpur,Kharif 2,June,June to September,30.0,80.0,389
crop:jamrul,loc:district:sherpur,Kharif 2,June,June to September,30.0,80.0,7
crop:jamrul,loc:district:sirajganj,Kharif 2,June,June to September,30.0,80.0,49
crop:jamrul,loc:district:sunamganj,Kharif 2,June,June to September,30.0,80.0,26
crop:jamrul,loc:district:sylhet,Kharif 2,June,June to September,30.0,80.0,6
crop:jamrul,loc:district:tangail,Kharif 2,June,June to September,30.0,80.0,67
crop:jamrul,loc:district:thakurgaon,Kharif 2,June,June to September,30.0,80.0,4
crop:jhinga,loc:district:bagerhat,Kharif 1,April,June to Aug,23.0,80.0,561
crop:jhinga,loc:district:bandarban,Kharif 1,April,June to Aug,23.0,80.0,768
crop:jhinga,loc:district:barguna,Kharif 1,April,June to Aug,23.0,80.0,395
crop:jhinga,loc:district:barishal,Kharif 1,April,June to Aug,23.0,80.0,620
crop:jhinga,loc:district:bhola,Kharif 1,April,June to Aug,23.0,80.0,535
crop:jhinga,loc:district:bogura,Kharif 1,April,June to Aug,23.0,80.0,777
crop:jhinga,loc:district:brahmanbaria,Kharif 1,April,June to Aug,23.0,80.0,746
crop:jhinga,loc:district:chandpur,Kharif 1,April,June to Aug,23.0,80.0,274
crop:jhinga,loc:district:chapai-nawabganj,Kharif 1,April,June to Aug,23.0,80.0,1098
crop:jhinga,loc:district:chattogram,Kharif 1,April,June to Aug,23.0,80.0,3897
crop:jhinga,loc:district:chuadanga,Kharif 1,April,June to Aug,23.0,80.0,1085
crop:jhinga,loc:district:coxsbazar,Kharif 1,April,June to Aug,23.0,80.0,908
crop:jhinga,loc:district:cumilla,Kharif 1,April,June to Aug,23.0,80.0,1036
crop:jhinga,loc:district:dhaka,Kharif 1,April,June to Aug,23.0,80.0,1216
crop:jhinga,loc:district:dinajpur,Kharif 1,April,June to Aug,23.0,80.0,716
crop:jhinga,loc:district:faridpur,Kharif 1,April,June to Aug,23.0,80.0,839
crop:jhinga,loc:district:feni,Kharif 1,April,June to Aug,23.0,80.0,135
crop:jhinga,loc:district:gaibandha,Kharif 1,April,June to Aug,23.0,80.0,488
crop:jhinga,loc:district:gazipur,Kharif 1,April,June to Aug,23.0,80.0,373
crop:jhinga,loc:district:gopalganj,Kharif 1,April,June to Aug,23.0,80.0,169
crop:jhinga,loc:district:habiganj,Kharif 1,April,June to Aug,23.0,80.0,752
crop:jhinga,loc:district:jamalpur,Kharif 1,April,June to Aug,23.0,80.0,1058
crop:jhinga,loc:district:jashore,Kharif 1,April,June to Aug,23.0,80.0,1260
crop:jhinga,loc:district:jhallokati,Kharif 1,April,June to Aug,23.0,80.0,370
crop:jhinga,loc:district:jhenaidah,Kharif 1,April,June to Aug,23.0,80.0,1218
crop:jhinga,loc:district:joypurhat,Kharif 1,April,June to Aug,23.0,80.0,638
crop:jhinga,loc:district:khagrachari,Kharif 1,April,June to Aug,23.0,80.0,1327
crop:jhinga,loc:district:khulna,Kharif 1,April,June to Aug,23.0,80.0,891
crop:jhinga,loc:district:kishoreganj,Kharif 1,April,June to Aug,23.0,80.0,1326
crop:jhinga,loc:district:kurigram,Kharif 1,April,June to Aug,23.0,80.0,791
crop:jhinga,loc:district:kushtia,Kharif 1,April,June to Aug,23.0,80.0,1484
crop:jhinga,loc:district:lakshmipur,Kharif 1,April,June to Aug,23.0,80.0,160
crop:jhinga,loc:district:lalmonirhat,Kharif 1,April,June to Aug,23.0,80.0,576
crop:jhinga,loc:district:madaripur,Kharif 1,April,June to Aug,23.0,80.0,834
crop:jhinga,loc:district:magura,Kharif 1,April,June to Aug,23.0,80.0,277
crop:jhinga,loc:district:manikganj,Kharif 1,April,June to Aug,23.0,80.0,569
crop:jhinga,loc:district:meherpur,Kharif 1,April,June to Aug,23.0,80.0,685
crop:jhinga,loc:district:moulvibazar,Kharif 1,April,June to Aug,23.0,80.0,680
crop:jhinga,loc:district:munshiganj,Kharif 1,April,June to Aug,23.0,80.0,432
crop:jhinga,loc:district:mymensingh,Kharif 1,April,June to Aug,23.0,80.0,2454
crop:jhinga,loc:district:naogaon,Kharif 1,April,June to Aug,23.0,80.0,1299
crop:jhinga,loc:district:narail,Kharif 1,April,June to Aug,23.0,80.0,325
crop:jhinga,loc:district:narayanganj,Kharif 1,April,June to Aug,23.0,80.0,303
crop:jhinga,loc:district:narsingdi,Kharif 1,April,June to Aug,23.0,80.0,405
crop:jhinga,loc:district:natore,Kharif 1,April,June to Aug,23.0,80.0,850
crop:jhinga,loc:district:netrokona,Kharif 1,April,June to Aug,23.0,80.0,481
crop:jhinga,loc:district:nilphamari,Kharif 1,April,June to Aug,23.0,80.0,899
crop:jhinga,loc:district:noakhali,Kharif 1,April,June to Aug,23.0,80.0,217
crop:jhinga,loc:district:pabna,Kharif 1,April,June to Aug,23.0,80.0,1210
crop:jhinga,loc:district:panchagar,Kharif 1,April,June to Aug,23.0,80.0,1511
crop:jhinga,loc:district:patuakhali,Kharif 1,April,June to Aug,23.0,80.0,280
crop:jhinga,loc:district:pirojpur,Kharif 1,April,June to Aug,23.0,80.0,420
crop:jhinga,loc:district:rajbari,Kharif 1,April,June to Aug,23.0,80.0,3756
crop:jhinga,loc:district:rajshahi,Kharif 1,April,June to Aug,23.0,80.0,1459
crop:jhinga,loc:district:rangamati,Kharif 1,April,June to Aug,23.0,80.0,1342
crop:jhinga,loc:district:rangpur,Kharif 1,April,June to Aug,23.0,80.0,1420
crop:jhinga,loc:district:satkhira,Kharif 1,April,June to Aug,23.0,80.0,655
crop:jhinga,loc:district:shariatpur,Kharif 1,April,June to Aug,23.0,80.0,700
crop:jhinga,loc:district:sherpur,Kharif 1,April,June to Aug,23.0,80.0,857
crop:jhinga,loc:district:sirajganj,Kharif 1,April,June to Aug,23.0,80.0,627
crop:jhinga,loc:district:sunamganj,Kharif 1,April,June to Aug,23.0,80.0,606
crop:jhinga,loc:district:sylhet,Kharif 1,April,June to Aug,23.0,80.0,555
crop:jhinga,loc:district:tangail,Kharif 1,April,June to Aug,23.0,80.0,701
crop:jhinga,loc:district:thakurgaon,Kharif 1,April,June to Aug,23.0,80.0,621
crop:jute,loc:district:bagerhat,Kharif 1,March,Sep,30.0,75.0,18269
crop:jute,loc:district:bandarban,Kharif 1,March,Sep,30.0,75.0,0
crop:jute,loc:district:barguna,Kharif 1,March,Sep,30.0,75.0,0
crop:jute,loc:district:barishal,Kharif 1,March,Sep,30.0,75.0,81721
crop:jute,loc:district:bhola,Kharif 1,March,Sep,30.0,75.0,0
crop:jute,loc:district:bogura,Kharif 1,March,Sep,30.0,75.0,99415
crop:jute,loc:district:brahmanbaria,Kharif 1,March,Sep,30.0,75.0,29627
crop:jute,loc:district:chandpur,Kharif 1,March,Sep,30.0,75.0,47164
crop:jute,loc:district:chapai-nawabganj,Kharif 1,March,Sep,30.0,75.0,15557
crop:jute,loc:district:chattogram,Kharif 1,March,Sep,30.0,75.0,0
crop:jute,loc:district:chuadanga,Kharif 1,March,Sep,30.0,75.0,246872
crop:jute,loc:district:coxsbazar,Kharif 1,March,Sep,30.0,75.0,0
crop:jute,loc:district:cumilla,Kharif 1,March,Sep,30.0,75.0,3576
crop:jute,loc:district:dhaka,Kharif 1,March,Sep,30.0,75.0,34193
crop:jute,loc:district:dinajpur,Kharif 1,March,Sep,30.0,75.0,48322
crop:jute,loc:district:faridpur,Kharif 1,March,Sep,30.0,75.0,738580
crop:jute,loc:district:feni,Kharif 1,March,Sep,30.0,75.0,0
crop:jute,loc:district:gaibandha,Kharif 1,March,Sep,30.0,75.0,141249
crop:jute,loc:district:gazipur,Kharif 1,March,Sep,30.0,75.0,12918
crop:jute,loc:district:gopalganj,Kharif 1,March,Sep,30.0,75.0,324368
crop:jute,loc:district:habiganj,Kharif 1,March,Sep,30.0,75.0,4038
crop:jute,loc:district:jamalpur,Kharif 1,March,Sep,30.0,75.0,238677
crop:jute,loc:district:jashore,Kharif 1,March,Sep,30.0,75.0,302993
crop:jute,loc:district:jhallokati,Kharif 1,March,Sep,30.0,75.0,0
crop:jute,loc:district:jhenaidah,Kharif 1,March,Sep,30.0,75.0,306346
crop:jute,loc:district:joypurhat,Kharif 1,March,Sep,30.0,75.0,23474
crop:jute,loc:district:khagrachari,Kharif 1,March,Sep,30.0,75.0,0
crop:jute,loc:district:khulna,Kharif 1,March,Sep,30.0,75.0,16382
crop:jute,loc:district:kishoreganj,Kharif 1,March,Sep,30.0,75.0,185508
crop:jute,loc:district:kurigram,Kharif 1,March,Sep,30.0,75.0,232309
crop:jute,loc:district:kushtia,Kharif 1,March,Sep,30.0,75.0,494033
crop:jute,loc:district:lakshmipur,Kharif 1,March,Sep,30.0,75.0,1859
crop:jute,loc:district:lalmonirhat,Kharif 1,March,Sep,30.0,75.0,47357
crop:jute,loc:district:madaripur,Kharif 1,March,Sep,30.0,75.0,329795
crop:jute,loc:district:magura,Kharif 1,March,Sep,30.0,75.0,351873
crop:jute,loc:district:manikganj,Kharif 1,March,Sep,30.0,75.0,36815
crop:jute,loc:district:meherpur,Kharif 1,March,Sep,30.0,75.0,314009
crop:jute,loc:district:moulvibazar,Kharif 1,March,Sep,30.0,75.0,0
crop:jute,loc:district:munshiganj,Kharif 1,March,Sep,30.0,75.0,28548
crop:jute,loc:district:mymensingh,Kharif 1,March,Sep,30.0,75.0,52209
crop:jute,loc:district:naogaon,Kharif 1,March,Sep,30.0,75.0,80617
crop:jute,loc:district:narail,Kharif 1,March,Sep,30.0,75.0,266619
crop:jute,loc:district:narayanganj,Kharif 1,March,Sep,30.0,75.0,3468
crop:jute,loc:district:narsingdi,Kharif 1,March,Sep,30.0,75.0,32450
crop:jute,loc:district:natore,Kharif 1,March,Sep,30.0,75.0,247068
crop:jute,loc:district:netrokona,Kharif 1,March,Sep,30.0,75.0,49485
crop:jute,loc:district:nilphamari,Kharif 1,March,Sep,30.0,75.0,91897
crop:jute,loc:district:noakhali,Kharif 1,March,Sep,30.0,75.0,0
crop:jute,loc:district:pabna,Kharif 1,March,Sep,30.0,75.0,512618
crop:jute,loc:district:panchagar,Kharif 1,March,Sep,30.0,75.0,104017
crop:jute,loc:district:patuakhali,Kharif 1,March,Sep,30.0,75.0,0
crop:jute,loc:district:pirojpur,Kharif 1,March,Sep,30.0,75.0,2079
crop:jute,loc:district:rajbari,Kharif 1,March,Sep,30.0,75.0,484135
crop:jute,loc:district:rajshahi,Kharif 1,March,Sep,30.0,75.0,189395
crop:jute,loc:district:rangamati,Kharif 1,March,Sep,30.0,75.0,0
crop:jute,loc:district:rangpur,Kharif 1,March,Sep,30.0,75.0,127981
crop:jute,loc:district:satkhira,Kharif 1,March,Sep,30.0,75.0,126129
crop:jute,loc:district:shariatpur,Kharif 1,March,Sep,30.0,75.0,233474
crop:jute,loc:district:sherpur,Kharif 1,March,Sep,30.0,75.0,17666
crop:jute,loc:district:sirajganj,Kharif 1,March,Sep,30.0,75.0,117195
crop:jute,loc:district:sunamganj,Kharif 1,March,Sep,30.0,75.0,3933
crop:jute,loc:district:sylhet,Kharif 1,March,Sep,30.0,75.0,0
crop:jute,loc:district:tangail,Kharif 1,March,Sep,30.0,75.0,151530
crop:jute,loc:district:thakurgaon,Kharif 1,March,Sep,30.0,75.0,75275
crop:kakrol,loc:district:bagerhat,Kharif 1,April,July to Sep,25.0,72.5,258
crop:kakrol,loc:district:bandarban,Kharif 1,April,July to Sep,25.0,72.5,394
crop:kakrol,loc:district:barguna,Kharif 1,April,July to Sep,25.0,72.5,42
crop:kakrol,loc:district:barishal,Kharif 1,April,July to Sep,25.0,72.5,404
crop:kakrol,loc:district:bhola,Kharif 1,April,July to Sep,25.0,72.5,222
crop:kakrol,loc:district:bogura,Kharif 1,April,July to Sep,25.0,72.5,189
crop:kakrol,loc:district:brahmanbaria,Kharif 1,April,July to Sep,25.0,72.5,307
crop:kakrol,loc:district:chandpur,Kharif 1,April,July to Sep,25.0,72.5,76
crop:kakrol,loc:district:chapai-nawabganj,Kharif 1,April,July to Sep,25.0,72.5,0
crop:kakrol,loc:district:chattogram,Kharif 1,April,July to Sep,25.0,72.5,2598
crop:kakrol,loc:district:chuadanga,Kharif 1,April,July to Sep,25.0,72.5,71
crop:kakrol,loc:district:coxsbazar,Kharif 1,April,July to Sep,25.0,72.5,389
crop:kakrol,loc:district:cumilla,Kharif 1,April,July to Sep,25.0,72.5,2055
crop:kakrol,loc:district:dhaka,Kharif 1,April,July to Sep,25.0,72.5,194
crop:kakrol,loc:district:dinajpur,Kharif 1,April,July to Sep,25.0,72.5,198
crop:kakrol,loc:district:faridpur,Kharif 1,April,July to Sep,25.0,72.5,45
crop:kakrol,loc:district:feni,Kharif 1,April,July to Sep,25.0,72.5,22
crop:kakrol,loc:district:gaibandha,Kharif 1,April,July to Sep,25.0,72.5,278
crop:kakrol,loc:district:gazipur,Kharif 1,April,July to Sep,25.0,72.5,366
crop:kakrol,loc:district:gopalganj,Kharif 1,April,July to Sep,25.0,72.5,72
crop:kakrol,loc:district:habiganj,Kharif 1,April,July to Sep,25.0,72.5,92
crop:kakrol,loc:district:jamalpur,Kharif 1,April,July to Sep,25.0,72.5,185
crop:kakrol,loc:district:jashore,Kharif 1,April,July to Sep,25.0,72.5,1618
crop:kakrol,loc:district:jhallokati,Kharif 1,April,July to Sep,25.0,72.5,136
crop:kakrol,loc:district:jhenaidah,Kharif 1,April,July to Sep,25.0,72.5,604
crop:kakrol,loc:district:joypurhat,Kharif 1,April,July to Sep,25.0,72.5,569
crop:kakrol,loc:district:khagrachari,Kharif 1,April,July to Sep,25.0,72.5,2408
crop:kakrol,loc:district:khulna,Kharif 1,April,July to Sep,25.0,72.5,96
crop:kakrol,loc:district:kishoreganj,Kharif 1,April,July to Sep,25.0,72.5,615
crop:kakrol,loc:district:kurigram,Kharif 1,April,July to Sep,25.0,72.5,179
crop:kakrol,loc:district:kushtia,Kharif 1,April,July to Sep,25.0,72.5,100
crop:kakrol,loc:district:lakshmipur,Kharif 1,April,July to Sep,25.0,72.5,227
crop:kakrol,loc:district:lalmonirhat,Kharif 1,April,July to Sep,25.0,72.5,306
crop:kakrol,loc:district:madaripur,Kharif 1,April,July to Sep,25.0,72.5,113
crop:kakrol,loc:district:magura,Kharif 1,April,July to Sep,25.0,72.5,136
crop:kakrol,loc:district:manikganj,Kharif 1,April,July to Sep,25.0,72.5,174
crop:kakrol,loc:district:meherpur,Kharif 1,April,July to Sep,25.0,72.5,111
crop:kakrol,loc:district:moulvibazar,Kharif 1,April,July to Sep,25.0,72.5,229
crop:kakrol,loc:district:munshiganj,Kharif 1,April,July to Sep,25.0,72.5,68
crop:kakrol,loc:district:mymensingh,Kharif 1,April,July to Sep,25.0,72.5,751
crop:kakrol,loc:district:naogaon,Kharif 1,April,July to Sep,25.0,72.5,342
crop:kakrol,loc:district:narail,Kharif 1,April,July to Sep,25.0,72.5,436
crop:kakrol,loc:district:narayanganj,Kharif 1,April,July to Sep,25.0,72.5,278
crop:kakrol,loc:district:narsingdi,Kharif 1,April,July to Sep,25.0,72.5,8313
crop:kakrol,loc:district:natore,Kharif 1,April,July to Sep,25.0,72.5,498
crop:kakrol,loc:district:netrokona,Kharif 1,April,July to Sep,25.0,72.5,270
crop:kakrol,loc:district:nilphamari,Kharif 1,April,July to Sep,25.0,72.5,405
crop:kakrol,loc:district:noakhali,Kharif 1,April,July to Sep,25.0,72.5,99
crop:kakrol,loc:district:pabna,Kharif 1,April,July to Sep,25.0,72.5,67
crop:kakrol,loc:district:panchagar,Kharif 1,April,July to Sep,25.0,72.5,223
crop:kakrol,loc:district:patuakhali,Kharif 1,April,July to Sep,25.0,72.5,23
crop:kakrol,loc:district:pirojpur,Kharif 1,April,July to Sep,25.0,72.5,343
crop:kakrol,loc:district:rajbari,Kharif 1,April,July to Sep,25.0,72.5,124
crop:kakrol,loc:district:rajshahi,Kharif 1,April,July to Sep,25.0,72.5,108
crop:kakrol,loc:district:rangamati,Kharif 1,April,July to Sep,25.0,72.5,3322
crop:kakrol,loc:district:rangpur,Kharif 1,April,July to Sep,25.0,72.5,491
crop:kakrol,loc:district:satkhira,Kharif 1,April,July to Sep,25.0,72.5,188
crop:kakrol,loc:district:shariatpur,Kharif 1,April,July to Sep,25.0,72.5,211
crop:kakrol,loc:district:sherpur,Kharif 1,April,July to Sep,25.0,72.5,268
crop:kakrol,loc:district:sirajganj,Kharif 1,April,July to Sep,25.0,72.5,54
crop:kakrol,loc:district:sunamganj,Kharif 1,April,July to Sep,25.0,72.5,269
crop:kakrol,loc:district:sylhet,Kharif 1,April,July to Sep,25.0,72.5,122
crop:kakrol,loc:district:tangail,Kharif 1,April,July to Sep,25.0,72.5,417
crop:kakrol,loc:district:thakurgaon,Kharif 1,April,July to Sep,25.0,72.5,88
crop:karala,loc:district:bagerhat,Rabi,Feb,Aug to Sep,25.5,87.5,1220
crop:karala,loc:district:bandarban,Rabi,Feb,Aug to Sep,25.5,87.5,539
crop:karala,loc:district:barguna,Rabi,Feb,Aug to Sep,25.5,87.5,156
crop:karala,loc:district:barishal,Rabi,Feb,Aug to Sep,25.5,87.5,630
crop:karala,loc:district:bhola,Rabi,Feb,Aug to Sep,25.5,87.5,874
crop:karala,loc:district:bogura,Rabi,Feb,Aug to Sep,25.5,87.5,2782
crop:karala,loc:district:brahmanbaria,Rabi,Feb,Aug to Sep,25.5,87.5,401
crop:karala,loc:district:chandpur,Rabi,Feb,Aug to Sep,25.5,87.5,298
crop:karala,loc:district:chapai-nawabganj,Rabi,Feb,Aug to Sep,25.5,87.5,501
crop:karala,loc:district:chattogram,Rabi,Feb,Aug to Sep,25.5,87.5,497
crop:karala,loc:district:chuadanga,Rabi,Feb,Aug to Sep,25.5,87.5,861
crop:karala,loc:district:coxsbazar,Rabi,Feb,Aug to Sep,25.5,87.5,606
crop:karala,loc:district:cumilla,Rabi,Feb,Aug to Sep,25.5,87.5,1582
crop:karala,loc:district:dhaka,Rabi,Feb,Aug to Sep,25.5,87.5,901
crop:karala,loc:district:dinajpur,Rabi,Feb,Aug to Sep,25.5,87.5,1365
crop:karala,loc:district:faridpur,Rabi,Feb,Aug to Sep,25.5,87.5,400
crop:karala,loc:district:feni,Rabi,Feb,Aug to Sep,25.5,87.5,194
crop:karala,loc:district:gaibandha,Rabi,Feb,Aug to Sep,25.5,87.5,724
crop:karala,loc:district:gazipur,Rabi,Feb,Aug to Sep,25.5,87.5,366
crop:karala,loc:district:gopalganj,Rabi,Feb,Aug to Sep,25.5,87.5,614
crop:karala,loc:district:habiganj,Rabi,Feb,Aug to Sep,25.5,87.5,396
crop:karala,loc:district:jamalpur,Rabi,Feb,Aug to Sep,25.5,87.5,892
crop:karala,loc:district:jashore,Rabi,Feb,Aug to Sep,25.5,87.5,2934
crop:karala,loc:district:jhallokati,Rabi,Feb,Aug to Sep,25.5,87.5,610
crop:karala,loc:district:jhenaidah,Rabi,Feb,Aug to Sep,25.5,87.5,1546
crop:karala,loc:district:joypurhat,Rabi,Feb,Aug to Sep,25.5,87.5,2436
crop:karala,loc:district:khagrachari,Rabi,Feb,Aug to Sep,25.5,87.5,1198
crop:karala,loc:district:khulna,Rabi,Feb,Aug to Sep,25.5,87.5,271
crop:karala,loc:district:kishoreganj,Rabi,Feb,Aug to Sep,25.5,87.5,1348
crop:karala,loc:district:kurigram,Rabi,Feb,Aug to Sep,25.5,87.5,868
crop:karala,loc:district:kushtia,Rabi,Feb,Aug to Sep,25.5,87.5,897
crop:karala,loc:district:lakshmipur,Rabi,Feb,Aug to Sep,25.5,87.5,162
crop:karala,loc:district:lalmonirhat,Rabi,Feb,Aug to Sep,25.5,87.5,632
crop:karala,loc:district:madaripur,Rabi,Feb,Aug to Sep,25.5,87.5,430
crop:karala,loc:district:magura,Rabi,Feb,Aug to Sep,25.5,87.5,300
crop:karala,loc:district:manikganj,Rabi,Feb,Aug to Sep,25.5,87.5,1740
crop:karala,loc:district:meherpur,Rabi,Feb,Aug to Sep,25.5,87.5,727
crop:karala,loc:district:moulvibazar,Rabi,Feb,Aug to Sep,25.5,87.5,366
crop:karala,loc:district:munshiganj,Rabi,Feb,Aug to Sep,25.5,87.5,558
crop:karala,loc:district:mymensingh,Rabi,Feb,Aug to Sep,25.5,87.5,2574
